año,mes,codigo_linea,linea,viajeros_total,creditrans,gizatrans,gazte_70,goro,ocasional,familia_numerosa,menores_6,empresa,fecha,flag_covid,flag_subsidio
2023,4,A3342,BILBAO - Sodupe - ARTZINIEGA,22230.0,14022.0,4752.0,402.0,1079.0,742.0,0.0,205.0,173.0,2023-04-01,0,1
2023,5,A3342,BILBAO - Sodupe - ARTZINIEGA,26778.0,17121.0,5340.0,633.0,1397.0,739.0,10.0,151.0,210.0,2023-05-01,0,1
2023,6,A3342,BILBAO - Sodupe - ARTZINIEGA,25527.0,16686.0,5283.0,446.0,1061.0,747.0,6.0,210.0,201.0,2023-06-01,0,1
2023,7,A3342,BILBAO - Sodupe - ARTZINIEGA,22209.0,14875.0,4670.0,157.0,699.0,757.0,9.0,248.0,121.0,2023-07-01,0,1
2023,8,A3342,BILBAO - Sodupe - ARTZINIEGA,20763.0,14137.0,4064.0,89.0,511.0,931.0,4.0,299.0,140.0,2023-08-01,0,1
2023,9,A3342,BILBAO - Sodupe - ARTZINIEGA,27173.0,17361.0,5169.0,590.0,1445.0,905.0,2.0,246.0,173.0,2023-09-01,0,1
2023,10,A3342,BILBAO - Sodupe - ARTZINIEGA,28803.0,17725.0,5526.0,951.0,1825.0,849.0,1.0,235.0,174.0,2023-10-01,0,1
2023,11,A3342,BILBAO - Sodupe - ARTZINIEGA,28398.0,17583.0,5405.0,818.0,1872.0,774.0,3.0,171.0,210.0,2023-11-01,0,1
2023,12,A3342,BILBAO - Sodupe - ARTZINIEGA,26316.0,17062.0,5039.0,489.0,1266.0,810.0,1.0,220.0,199.0,2023-12-01,0,1
2024,1,A3342,BILBAO - Sodupe - ARTZINIEGA,27403.0,16247.0,5106.0,811.0,1458.0,835.0,6.0,190.0,187.0,2024-01-01,0,1
2024,2,A3342,BILBAO - Sodupe - ARTZINIEGA,28438.0,17288.0,5382.0,739.0,1471.0,737.0,2.0,192.0,165.0,2024-02-01,0,1
2024,3,A3342,BILBAO - Sodupe - ARTZINIEGA,27421.0,16204.0,5363.0,805.0,1396.0,725.0,3.0,216.0,166.0,2024-03-01,0,1
2024,4,A3342,BILBAO - Sodupe - ARTZINIEGA,28797.0,17142.0,5312.0,758.0,1377.0,752.0,2.0,282.0,192.0,2024-04-01,0,1
2024,5,A3342,BILBAO - Sodupe - ARTZINIEGA,29945.0,17922.0,5449.0,788.0,1452.0,691.0,1.0,237.0,213.0,2024-05-01,0,1
2024,6,A3342,BILBAO - Sodupe - ARTZINIEGA,26408.0,16309.0,5057.0,401.0,951.0,696.0,5.0,255.0,176.0,2024-06-01,0,1
2024,7,A3342,BILBAO - Sodupe - ARTZINIEGA,25157.0,15605.0,4964.0,369.0,621.0,789.0,4.0,390.0,154.0,2024-07-01,0,1
2024,8,A3342,BILBAO - Sodupe - ARTZINIEGA,22344.0,14077.0,4291.0,226.0,604.0,899.0,4.0,257.0,128.0,2024-08-01,0,1
2024,9,A3342,BILBAO - Sodupe - ARTZINIEGA,28392.0,17301.0,4871.0,653.0,1451.0,700.0,4.0,278.0,172.0,2024-09-01,0,1
2024,10,A3342,BILBAO - Sodupe - ARTZINIEGA,31464.0,18828.0,5254.0,1033.0,1754.0,681.0,4.0,291.0,159.0,2024-10-01,0,1
2024,11,A3342,BILBAO - Sodupe - ARTZINIEGA,28912.0,17261.0,4802.0,854.0,1720.0,603.0,0.0,236.0,175.0,2024-11-01,0,1
2024,12,A3342,BILBAO - Sodupe - ARTZINIEGA,28715.0,17252.0,5044.0,717.0,1263.0,665.0,0.0,326.0,159.0,2024-12-01,0,1
2025,1,A3342,BILBAO - Sodupe - ARTZINIEGA,30082.0,17509.0,4928.0,735.0,1540.0,656.0,2.0,339.0,177.0,2025-01-01,0,1
2025,2,A3342,BILBAO - Sodupe - ARTZINIEGA,30331.0,17205.0,4956.0,956.0,1830.0,609.0,0.0,350.0,159.0,2025-02-01,0,1
2025,3,A3342,BILBAO - Sodupe - ARTZINIEGA,33654.0,19456.0,5534.0,1006.0,1910.0,691.0,0.0,309.0,182.0,2025-03-01,0,1
2025,4,A3342,BILBAO - Sodupe - ARTZINIEGA,29421.0,17152.0,5031.0,782.0,1532.0,604.0,0.0,334.0,150.0,2025-04-01,0,1
2025,5,A3342,BILBAO - Sodupe - ARTZINIEGA,34330.0,20464.0,5734.0,744.0,1517.0,626.0,3.0,420.0,264.0,2025-05-01,0,1
2025,6,A3342,BILBAO - Sodupe - ARTZINIEGA,32846.0,19756.0,5812.0,392.0,1080.0,563.0,0.0,555.0,204.0,2025-06-01,0,1
2025,7,A3342,BILBAO - Sodupe - ARTZINIEGA,31685.0,19599.0,5717.0,381.0,660.0,562.0,0.0,548.0,138.0,2025-07-01,0,1
2025,8,A3342,BILBAO - Sodupe - ARTZINIEGA,26901.0,16591.0,4793.0,216.0,416.0,640.0,2.0,544.0,138.0,2025-08-01,0,1
2025,9,A3342,BILBAO - Sodupe - ARTZINIEGA,37127.0,21683.0,6216.0,758.0,1512.0,612.0,0.0,640.0,198.0,2025-09-01,0,1
2025,10,A3342,BILBAO - Sodupe - ARTZINIEGA,39591.0,22397.0,6690.0,959.0,2106.0,621.0,0.0,553.0,188.0,2025-10-01,0,1
2025,11,A3342,BILBAO - Sodupe - ARTZINIEGA,34996.0,19685.0,6106.0,907.0,1935.0,491.0,2.0,418.0,192.0,2025-11-01,0,1
2025,12,A3342,BILBAO - Sodupe - ARTZINIEGA,33631.0,19031.0,6055.0,689.0,1675.0,510.0,1.0,487.0,207.0,2025-12-01,0,1
2024,1,A3341,BILBAO - Sodupe - Arespalditza RESPALDIZA,5670.0,3303.0,1158.0,86.0,305.0,184.0,0.0,48.0,56.0,2024-01-01,0,1
2024,2,A3341,BILBAO - Sodupe - Arespalditza RESPALDIZA,5580.0,3337.0,1159.0,82.0,227.0,142.0,1.0,63.0,80.0,2024-02-01,0,1
2024,3,A3341,BILBAO - Sodupe - Arespalditza RESPALDIZA,5445.0,3324.0,997.0,94.0,251.0,140.0,0.0,54.0,75.0,2024-03-01,0,1
2024,4,A3341,BILBAO - Sodupe - Arespalditza RESPALDIZA,6262.0,3643.0,1342.0,100.0,226.0,175.0,5.0,87.0,70.0,2024-04-01,0,1
2024,5,A3341,BILBAO - Sodupe - Arespalditza RESPALDIZA,6387.0,3834.0,1255.0,78.0,262.0,180.0,0.0,90.0,108.0,2024-05-01,0,1
2024,6,A3341,BILBAO - Sodupe - Arespalditza RESPALDIZA,5568.0,3451.0,1047.0,39.0,168.0,137.0,0.0,119.0,99.0,2024-06-01,0,1
2020,1,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4659.0,2549.0,1160.0,190.0,207.0,287.0,7.0,86.0,40.0,2020-01-01,1,0
2020,2,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5156.0,2846.0,1223.0,211.0,242.0,285.0,16.0,107.0,61.0,2020-02-01,1,0
2020,3,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2474.0,1534.0,504.0,96.0,107.0,101.0,2.0,31.0,26.0,2020-03-01,1,0
2020,4,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,573.0,488.0,54.0,0.0,8.0,0.0,0.0,1.0,10.0,2020-04-01,1,0
2020,5,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,1398.0,1041.0,289.0,17.0,10.0,0.0,0.0,6.0,1.0,2020-05-01,1,0
2020,6,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2827.0,1914.0,658.0,38.0,95.0,0.0,0.0,25.0,9.0,2020-06-01,1,0
2020,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3277.0,2101.0,891.0,72.0,80.0,0.0,0.0,29.0,19.0,2020-07-01,1,0
2020,8,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2428.0,1692.0,560.0,39.0,56.0,0.0,0.0,31.0,17.0,2020-08-01,1,0
2020,9,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3407.0,2285.0,779.0,84.0,95.0,0.0,0.0,53.0,37.0,2020-09-01,1,0
2020,10,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3545.0,2325.0,769.0,139.0,157.0,0.0,0.0,31.0,56.0,2020-10-01,1,0
2020,11,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3045.0,2088.0,576.0,96.0,175.0,0.0,0.0,29.0,19.0,2020-11-01,1,0
2020,12,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3068.0,2110.0,625.0,76.0,118.0,19.0,0.0,34.0,46.0,2020-12-01,1,0
2021,1,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2900.0,2018.0,545.0,49.0,70.0,65.0,0.0,69.0,24.0,2021-01-01,1,0
2021,2,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2899.0,1925.0,542.0,103.0,85.0,89.0,0.0,47.0,52.0,2021-02-01,1,0
2021,3,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3767.0,2471.0,791.0,118.0,108.0,105.0,10.0,49.0,41.0,2021-03-01,1,0
2021,4,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3235.0,2033.0,671.0,98.0,93.0,94.0,15.0,68.0,36.0,2021-04-01,1,0
2021,5,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4070.0,2506.0,924.0,94.0,104.0,112.0,5.0,78.0,44.0,2021-05-01,1,0
2021,6,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4058.0,2600.0,886.0,54.0,89.0,148.0,11.0,90.0,64.0,2021-06-01,1,0
2021,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3925.0,2372.0,1013.0,44.0,96.0,156.0,2.0,79.0,58.0,2021-07-01,1,0
2021,8,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2878.0,1701.0,796.0,21.0,82.0,126.0,2.0,70.0,29.0,2021-08-01,1,0
2021,9,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4004.0,2319.0,935.0,79.0,211.0,169.0,3.0,61.0,56.0,2021-09-01,1,0
2021,10,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4404.0,2619.0,904.0,138.0,246.0,177.0,0.0,77.0,58.0,2021-10-01,1,0
2021,11,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4271.0,2463.0,910.0,182.0,243.0,205.0,0.0,37.0,53.0,2021-11-01,1,0
2021,12,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4650.0,2850.0,943.0,91.0,204.0,228.0,0.0,80.0,66.0,2021-12-01,1,0
2022,1,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4000.0,2363.0,846.0,111.0,222.0,199.0,2.0,57.0,47.0,2022-01-01,0,0
2022,2,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4664.0,2728.0,987.0,160.0,262.0,218.0,1.0,47.0,52.0,2022-02-01,0,0
2022,3,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5538.0,3264.0,1138.0,210.0,328.0,240.0,0.0,79.0,83.0,2022-03-01,0,0
2022,4,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4306.0,2591.0,868.0,133.0,210.0,216.0,5.0,81.0,60.0,2022-04-01,0,0
2022,5,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5276.0,3213.0,1079.0,141.0,281.0,268.0,1.0,71.0,61.0,2022-05-01,0,0
2022,6,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4982.0,3157.0,1077.0,95.0,215.0,197.0,0.0,68.0,72.0,2022-06-01,0,0
2022,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4573.0,2889.0,942.0,31.0,144.0,297.0,1.0,72.0,59.0,2022-07-01,0,0
2022,8,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3960.0,2501.0,830.0,35.0,102.0,260.0,0.0,62.0,66.0,2022-08-01,0,0
2022,9,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4869.0,3099.0,1006.0,105.0,246.0,161.0,6.0,56.0,60.0,2022-09-01,0,1
2022,10,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4938.0,3061.0,1080.0,117.0,280.0,195.0,1.0,35.0,54.0,2022-10-01,0,1
2022,11,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4700.0,2894.0,989.0,88.0,255.0,187.0,0.0,69.0,59.0,2022-11-01,0,1
2022,12,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4463.0,2871.0,945.0,61.0,186.0,161.0,2.0,55.0,39.0,2022-12-01,0,1
2023,1,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4512.0,2914.0,899.0,110.0,227.0,132.0,4.0,36.0,41.0,2023-01-01,0,1
2023,2,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4289.0,2737.0,893.0,83.0,218.0,132.0,0.0,43.0,36.0,2023-02-01,0,1
2023,3,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4983.0,3171.0,1045.0,90.0,309.0,146.0,2.0,39.0,30.0,2023-03-01,0,1
2023,4,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4146.0,2594.0,874.0,64.0,197.0,160.0,2.0,53.0,53.0,2023-04-01,0,1
2023,5,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5330.0,3272.0,1174.0,89.0,286.0,187.0,0.0,42.0,87.0,2023-05-01,0,1
2023,6,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5234.0,3354.0,1223.0,41.0,135.0,197.0,0.0,58.0,91.0,2023-06-01,0,1
2023,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4444.0,2904.0,967.0,36.0,91.0,200.0,3.0,43.0,66.0,2023-07-01,0,1
2023,8,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4071.0,2733.0,761.0,12.0,87.0,201.0,5.0,68.0,91.0,2023-08-01,0,1
2023,9,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5296.0,3420.0,990.0,88.0,218.0,177.0,0.0,85.0,112.0,2023-09-01,0,1
2023,10,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5508.0,3436.0,1108.0,119.0,317.0,172.0,0.0,63.0,87.0,2023-10-01,0,1
2023,11,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5757.0,3608.0,1061.0,119.0,367.0,152.0,0.0,95.0,99.0,2023-11-01,0,1
2023,12,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4961.0,3090.0,1076.0,74.0,217.0,170.0,0.0,73.0,83.0,2023-12-01,0,1
2024,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4963.0,3183.0,930.0,47.0,111.0,158.0,0.0,86.0,77.0,2024-07-01,0,1
2024,8,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4215.0,2530.0,861.0,33.0,78.0,184.0,0.0,89.0,60.0,2024-08-01,0,1
2024,9,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5466.0,3287.0,978.0,75.0,231.0,149.0,0.0,113.0,77.0,2024-09-01,0,1
2024,10,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,6129.0,3669.0,1075.0,94.0,273.0,161.0,0.0,105.0,52.0,2024-10-01,0,1
2024,11,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5474.0,3148.0,1020.0,107.0,250.0,139.0,0.0,83.0,59.0,2024-11-01,0,1
2024,12,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5313.0,3099.0,988.0,85.0,201.0,151.0,0.0,87.0,44.0,2024-12-01,0,1
2025,1,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5495.0,3186.0,948.0,80.0,275.0,159.0,0.0,70.0,35.0,2025-01-01,0,1
2025,2,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5677.0,3238.0,963.0,131.0,306.0,133.0,0.0,75.0,96.0,2025-02-01,0,1
2025,3,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,6096.0,3497.0,1173.0,89.0,285.0,139.0,0.0,89.0,27.0,2025-03-01,0,1
2025,4,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5246.0,2974.0,985.0,61.0,262.0,142.0,0.0,109.0,59.0,2025-04-01,0,1
2025,5,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,6383.0,3927.0,1006.0,93.0,270.0,136.0,0.0,117.0,58.0,2025-05-01,0,1
2025,6,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,6095.0,3798.0,1008.0,31.0,185.0,103.0,0.0,111.0,81.0,2025-06-01,0,1
2025,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5671.0,3497.0,1031.0,60.0,119.0,118.0,0.0,127.0,73.0,2025-07-01,0,1
2025,8,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,5200.0,3180.0,936.0,49.0,121.0,127.0,0.0,105.0,73.0,2025-08-01,0,1
2025,9,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,6912.0,4166.0,1099.0,133.0,284.0,137.0,0.0,131.0,81.0,2025-09-01,0,1
2025,10,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,7327.0,4248.0,1308.0,149.0,393.0,121.0,0.0,92.0,75.0,2025-10-01,0,1
2025,11,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,6833.0,4028.0,1183.0,131.0,355.0,98.0,0.0,113.0,58.0,2025-11-01,0,1
2025,12,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,7027.0,4223.0,1183.0,118.0,328.0,116.0,1.0,106.0,76.0,2025-12-01,0,1
2020,1,A3343,BILBAO - Sodupe - GORDEXOLA,4895.0,2721.0,1314.0,143.0,222.0,285.0,4.0,50.0,29.0,2020-01-01,1,0
2020,2,A3343,BILBAO - Sodupe - GORDEXOLA,4713.0,2518.0,1228.0,213.0,264.0,250.0,6.0,40.0,42.0,2020-02-01,1,0
2020,3,A3343,BILBAO - Sodupe - GORDEXOLA,2281.0,1271.0,534.0,99.0,135.0,127.0,0.0,13.0,14.0,2020-03-01,1,0
2020,4,A3343,BILBAO - Sodupe - GORDEXOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,1,0
2020,5,A3343,BILBAO - Sodupe - GORDEXOLA,808.0,493.0,279.0,1.0,6.0,0.0,0.0,9.0,9.0,2020-05-01,1,0
2020,6,A3343,BILBAO - Sodupe - GORDEXOLA,2501.0,1720.0,629.0,11.0,57.0,0.0,0.0,22.0,11.0,2020-06-01,1,0
2020,7,A3343,BILBAO - Sodupe - GORDEXOLA,3068.0,2012.0,873.0,38.0,76.0,0.0,0.0,31.0,20.0,2020-07-01,1,0
2020,8,A3343,BILBAO - Sodupe - GORDEXOLA,2111.0,1425.0,543.0,22.0,57.0,0.0,0.0,35.0,8.0,2020-08-01,1,0
2020,9,A3343,BILBAO - Sodupe - GORDEXOLA,3220.0,2144.0,774.0,87.0,125.0,0.0,0.0,19.0,13.0,2020-09-01,1,0
2020,10,A3343,BILBAO - Sodupe - GORDEXOLA,3495.0,2282.0,734.0,160.0,216.0,0.0,0.0,19.0,12.0,2020-10-01,1,0
2020,11,A3343,BILBAO - Sodupe - GORDEXOLA,2994.0,2010.0,566.0,136.0,156.0,0.0,0.0,17.0,28.0,2020-11-01,1,0
2020,12,A3343,BILBAO - Sodupe - GORDEXOLA,3160.0,2100.0,728.0,88.0,110.0,14.0,0.0,29.0,26.0,2020-12-01,1,0
2021,1,A3343,BILBAO - Sodupe - GORDEXOLA,2788.0,1932.0,536.0,89.0,76.0,60.0,0.0,23.0,13.0,2021-01-01,1,0
2021,2,A3343,BILBAO - Sodupe - GORDEXOLA,3103.0,2101.0,563.0,104.0,141.0,77.0,0.0,22.0,16.0,2021-02-01,1,0
2021,3,A3343,BILBAO - Sodupe - GORDEXOLA,3741.0,2341.0,811.0,141.0,170.0,112.0,3.0,31.0,15.0,2021-03-01,1,0
2021,4,A3343,BILBAO - Sodupe - GORDEXOLA,2932.0,1819.0,608.0,110.0,136.0,92.0,7.0,29.0,24.0,2021-04-01,1,0
2021,5,A3343,BILBAO - Sodupe - GORDEXOLA,3697.0,2262.0,825.0,133.0,191.0,92.0,11.0,32.0,25.0,2021-05-01,1,0
2021,6,A3343,BILBAO - Sodupe - GORDEXOLA,3728.0,2375.0,853.0,71.0,135.0,116.0,5.0,37.0,29.0,2021-06-01,1,0
2021,7,A3343,BILBAO - Sodupe - GORDEXOLA,3481.0,2024.0,969.0,63.0,119.0,151.0,1.0,38.0,33.0,2021-07-01,1,0
2021,8,A3343,BILBAO - Sodupe - GORDEXOLA,2466.0,1497.0,602.0,24.0,100.0,119.0,3.0,41.0,18.0,2021-08-01,1,0
2021,9,A3343,BILBAO - Sodupe - GORDEXOLA,3937.0,2470.0,755.0,127.0,162.0,206.0,0.0,52.0,21.0,2021-09-01,1,0
2021,10,A3343,BILBAO - Sodupe - GORDEXOLA,4056.0,2350.0,889.0,175.0,221.0,211.0,1.0,27.0,24.0,2021-10-01,1,0
2021,11,A3343,BILBAO - Sodupe - GORDEXOLA,4288.0,2508.0,913.0,178.0,249.0,186.0,0.0,28.0,26.0,2021-11-01,1,0
2021,12,A3343,BILBAO - Sodupe - GORDEXOLA,4468.0,2724.0,1013.0,112.0,194.0,187.0,0.0,46.0,31.0,2021-12-01,1,0
2022,1,A3343,BILBAO - Sodupe - GORDEXOLA,3990.0,2349.0,886.0,124.0,222.0,194.0,0.0,41.0,21.0,2022-01-01,0,0
2022,2,A3343,BILBAO - Sodupe - GORDEXOLA,4287.0,2560.0,875.0,168.0,262.0,177.0,0.0,39.0,27.0,2022-02-01,0,0
2022,3,A3343,BILBAO - Sodupe - GORDEXOLA,5236.0,3021.0,1108.0,242.0,316.0,236.0,0.0,38.0,42.0,2022-03-01,0,0
2022,4,A3343,BILBAO - Sodupe - GORDEXOLA,4014.0,2480.0,795.0,127.0,217.0,187.0,0.0,50.0,25.0,2022-04-01,0,0
2022,5,A3343,BILBAO - Sodupe - GORDEXOLA,4941.0,3012.0,976.0,171.0,268.0,258.0,0.0,41.0,29.0,2022-05-01,0,0
2022,6,A3343,BILBAO - Sodupe - GORDEXOLA,4875.0,3098.0,963.0,168.0,240.0,214.0,1.0,50.0,33.0,2022-06-01,0,0
2022,7,A3343,BILBAO - Sodupe - GORDEXOLA,3698.0,2238.0,838.0,95.0,188.0,184.0,6.0,45.0,23.0,2022-07-01,0,0
2022,8,A3343,BILBAO - Sodupe - GORDEXOLA,3353.0,2102.0,747.0,81.0,98.0,147.0,0.0,54.0,28.0,2022-08-01,0,0
2022,9,A3343,BILBAO - Sodupe - GORDEXOLA,4650.0,2990.0,927.0,152.0,203.0,148.0,0.0,43.0,41.0,2022-09-01,0,1
2022,10,A3343,BILBAO - Sodupe - GORDEXOLA,5036.0,3047.0,1048.0,237.0,289.0,195.0,0.0,30.0,44.0,2022-10-01,0,1
2022,11,A3343,BILBAO - Sodupe - GORDEXOLA,4244.0,2632.0,881.0,165.0,227.0,147.0,0.0,25.0,39.0,2022-11-01,0,1
2022,12,A3343,BILBAO - Sodupe - GORDEXOLA,3920.0,2442.0,870.0,93.0,196.0,114.0,0.0,31.0,47.0,2022-12-01,0,1
2023,1,A3343,BILBAO - Sodupe - GORDEXOLA,3940.0,2556.0,754.0,133.0,174.0,114.0,0.0,24.0,31.0,2023-01-01,0,1
2023,2,A3343,BILBAO - Sodupe - GORDEXOLA,3724.0,2428.0,685.0,128.0,180.0,115.0,0.0,19.0,14.0,2023-02-01,0,1
2023,3,A3343,BILBAO - Sodupe - GORDEXOLA,4814.0,3051.0,949.0,153.0,252.0,148.0,0.0,28.0,25.0,2023-03-01,0,1
2023,4,A3343,BILBAO - Sodupe - GORDEXOLA,3750.0,2406.0,734.0,104.0,150.0,132.0,3.0,38.0,34.0,2023-04-01,0,1
2023,5,A3343,BILBAO - Sodupe - GORDEXOLA,5522.0,3694.0,982.0,173.0,250.0,148.0,1.0,49.0,20.0,2023-05-01,0,1
2023,6,A3343,BILBAO - Sodupe - GORDEXOLA,5547.0,3728.0,984.0,169.0,260.0,148.0,1.0,51.0,40.0,2023-06-01,0,1
2023,7,A3343,BILBAO - Sodupe - GORDEXOLA,4121.0,2724.0,882.0,83.0,133.0,138.0,0.0,67.0,25.0,2023-07-01,0,1
2023,8,A3343,BILBAO - Sodupe - GORDEXOLA,3418.0,2388.0,623.0,14.0,102.0,154.0,2.0,50.0,29.0,2023-08-01,0,1
2023,9,A3343,BILBAO - Sodupe - GORDEXOLA,4749.0,3113.0,905.0,108.0,285.0,138.0,0.0,27.0,31.0,2023-09-01,0,1
2023,10,A3343,BILBAO - Sodupe - GORDEXOLA,5767.0,3743.0,1015.0,172.0,372.0,140.0,0.0,50.0,37.0,2023-10-01,0,1
2023,11,A3343,BILBAO - Sodupe - GORDEXOLA,5813.0,3812.0,954.0,180.0,395.0,164.0,0.0,45.0,38.0,2023-11-01,0,1
2023,12,A3343,BILBAO - Sodupe - GORDEXOLA,4786.0,3186.0,924.0,112.0,231.0,117.0,0.0,36.0,24.0,2023-12-01,0,1
2024,1,A3343,BILBAO - Sodupe - GORDEXOLA,5767.0,3584.0,1055.0,180.0,283.0,139.0,0.0,40.0,28.0,2024-01-01,0,1
2024,2,A3343,BILBAO - Sodupe - GORDEXOLA,5996.0,3803.0,1006.0,151.0,306.0,203.0,0.0,47.0,37.0,2024-02-01,0,1
2024,3,A3343,BILBAO - Sodupe - GORDEXOLA,4972.0,3040.0,862.0,191.0,265.0,133.0,0.0,40.0,24.0,2024-03-01,0,1
2024,4,A3343,BILBAO - Sodupe - GORDEXOLA,6260.0,3806.0,1090.0,207.0,295.0,184.0,0.0,93.0,24.0,2024-04-01,0,1
2024,5,A3343,BILBAO - Sodupe - GORDEXOLA,6527.0,3950.0,1206.0,141.0,385.0,147.0,0.0,87.0,30.0,2024-05-01,0,1
2024,6,A3343,BILBAO - Sodupe - GORDEXOLA,5289.0,3280.0,1024.0,95.0,245.0,99.0,0.0,62.0,29.0,2024-06-01,0,1
2024,7,A3343,BILBAO - Sodupe - GORDEXOLA,4531.0,2872.0,954.0,44.0,151.0,109.0,1.0,75.0,30.0,2024-07-01,0,1
2024,8,A3343,BILBAO - Sodupe - GORDEXOLA,3466.0,2123.0,733.0,27.0,124.0,182.0,0.0,34.0,20.0,2024-08-01,0,1
2024,9,A3343,BILBAO - Sodupe - GORDEXOLA,5269.0,3160.0,995.0,136.0,278.0,172.0,0.0,43.0,34.0,2024-09-01,0,1
2024,10,A3343,BILBAO - Sodupe - GORDEXOLA,6140.0,3859.0,1006.0,179.0,321.0,146.0,0.0,59.0,27.0,2024-10-01,0,1
2024,11,A3343,BILBAO - Sodupe - GORDEXOLA,5219.0,3129.0,894.0,165.0,314.0,141.0,0.0,45.0,19.0,2024-11-01,0,1
2024,12,A3343,BILBAO - Sodupe - GORDEXOLA,5002.0,2996.0,952.0,159.0,199.0,100.0,0.0,40.0,23.0,2024-12-01,0,1
2025,1,A3343,BILBAO - Sodupe - GORDEXOLA,5619.0,3311.0,981.0,159.0,261.0,134.0,0.0,42.0,16.0,2025-01-01,0,1
2025,2,A3343,BILBAO - Sodupe - GORDEXOLA,6259.0,3584.0,995.0,180.0,396.0,125.0,0.0,66.0,34.0,2025-02-01,0,1
2025,3,A3343,BILBAO - Sodupe - GORDEXOLA,6312.0,3625.0,987.0,177.0,416.0,104.0,0.0,44.0,40.0,2025-03-01,0,1
2025,4,A3343,BILBAO - Sodupe - GORDEXOLA,5335.0,2963.0,953.0,103.0,329.0,125.0,0.0,48.0,42.0,2025-04-01,0,1
2025,5,A3343,BILBAO - Sodupe - GORDEXOLA,6983.0,4264.0,1014.0,163.0,361.0,110.0,0.0,72.0,66.0,2025-05-01,0,1
