linea,fecha,año,mes,viajeros_pred_prophet,viajeros_pred_lower,viajeros_pred_upper
BILBAO - DURANGO - ONDARROA (Autopista),2026-04-01,2026,4,62194.49191401454,52757.152729939546,72755.97040945309
BILBAO - DURANGO - ONDARROA (Autopista),2026-05-01,2026,5,72933.18743374258,63194.489599794724,82240.59717528845
BILBAO - DURANGO - ONDARROA (Autopista),2026-06-01,2026,6,73314.95939876145,64156.16509798517,82978.12156895801
BILBAO - DURANGO - ONDARROA (Autopista),2026-07-01,2026,7,70888.50917359044,61406.34609974475,80598.27114084458
BILBAO - DURANGO - ONDARROA (Autopista),2026-08-01,2026,8,65137.93967520308,55365.87440224485,74351.72650234964
BILBAO - DURANGO - ONDARROA (Autopista),2026-09-01,2026,9,76640.99968479472,67167.3691312623,85844.7546929045
BILBAO - DURANGO - ONDARROA (Autopista),2026-10-01,2026,10,80639.54715055208,70659.70269067283,89966.36857461836
BILBAO - DURANGO - ONDARROA (Autopista),2026-11-01,2026,11,75329.05437528793,65472.7978845114,83583.91275947049
BILBAO - DURANGO - ONDARROA (Autopista),2026-12-01,2026,12,73425.70357333099,63695.187208184274,82507.1563823393
BILBAO - ERMUA - EIBAR (Autopista),2026-01-01,2026,1,38247.17510841789,31886.590145758928,44457.381875728206
BILBAO - ERMUA - EIBAR (Autopista),2026-02-01,2026,2,41314.28021322383,35114.91369316156,47356.61753669315
BILBAO - ERMUA - EIBAR (Autopista),2026-03-01,2026,3,47282.27820041605,40706.53326150869,53339.622762706065
BILBAO - ERMUA - EIBAR (Autopista),2026-04-01,2026,4,39309.73752955113,33055.15204507402,45872.183188671435
BILBAO - ERMUA - EIBAR (Autopista),2026-05-01,2026,5,42708.47976122245,36370.279370270735,48698.52524351236
BILBAO - ERMUA - EIBAR (Autopista),2026-06-01,2026,6,43303.3744995346,37149.21861018413,50205.09494236512
BILBAO - ERMUA - EIBAR (Autopista),2026-07-01,2026,7,40872.28692245397,34802.36758556634,46639.75855206288
BILBAO - ERMUA - EIBAR (Autopista),2026-08-01,2026,8,32847.1568240894,26754.940727511224,38823.58965433856
BILBAO - ERMUA - EIBAR (Autopista),2026-09-01,2026,9,47326.31498900093,41452.24114493469,53568.11533409801
BILBAO - ERMUA - EIBAR (Autopista),2026-10-01,2026,10,53169.9235831901,46619.4784766931,60111.59415416629
BILBAO - ERMUA - EIBAR (Autopista),2026-11-01,2026,11,52566.08318657823,46077.74080917396,58924.5190459351
BILBAO - ERMUA - EIBAR (Autopista),2026-12-01,2026,12,51482.83854464053,44965.67817889628,57687.74266203264
BILBAO - ERMUA - ONDARROA (Autopista),2026-01-01,2026,1,33958.024594528884,28271.248043947708,39711.81742712145
BILBAO - ERMUA - ONDARROA (Autopista),2026-02-01,2026,2,37576.88250315371,31639.110663780863,43424.619101697914
BILBAO - ERMUA - ONDARROA (Autopista),2026-03-01,2026,3,44951.22999798265,39010.01142714369,50951.17906118913
BILBAO - ERMUA - ONDARROA (Autopista),2026-04-01,2026,4,42173.01352759792,36056.46997210215,48128.68284669242
BILBAO - ERMUA - ONDARROA (Autopista),2026-05-01,2026,5,49841.02763981807,44461.14902903937,55621.54935713816
BILBAO - ERMUA - ONDARROA (Autopista),2026-06-01,2026,6,48906.61212421211,43712.40753561384,54614.13066020631
BILBAO - ERMUA - ONDARROA (Autopista),2026-07-01,2026,7,48722.73253674136,42336.4493881162,54411.55880315592
BILBAO - ERMUA - ONDARROA (Autopista),2026-08-01,2026,8,41402.02470280782,35500.20949640532,47112.92014283195
BILBAO - ERMUA - ONDARROA (Autopista),2026-09-01,2026,9,53063.23529274135,46974.66785870337,58541.34818054076
BILBAO - ERMUA - ONDARROA (Autopista),2026-10-01,2026,10,56784.274293697374,51290.369128250626,62357.46143214612
BILBAO - ERMUA - ONDARROA (Autopista),2026-11-01,2026,11,52901.84634400615,46876.04922246439,58348.675296719906
BILBAO - ERMUA - ONDARROA (Autopista),2026-12-01,2026,12,49598.76281456327,43659.124649006604,55397.51804499373
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-01-01,2026,1,7569.858799762786,6401.684677790141,8673.45478410861
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-02-01,2026,2,7541.519031847866,6501.680464391617,8563.101929155438
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-03-01,2026,3,9340.069367027401,8261.421830000641,10371.413128056707
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-04-01,2026,4,8435.673951370192,7328.413321472892,9437.604725866795
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-05-01,2026,5,9567.631099174445,8486.598746721176,10615.141764162796
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-06-01,2026,6,10258.987091708937,9253.809521784156,11363.318855163427
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-07-01,2026,7,9311.328815458715,8227.586706732816,10385.079616665073
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-08-01,2026,8,8086.6285759408065,6988.408564962131,9182.848921528312
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-09-01,2026,9,10022.133493083438,8920.300641303395,11103.19439311135
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-10-01,2026,10,10753.292262070325,9650.458348631395,11792.536378363202
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-11-01,2026,11,10628.58458296213,9557.907065805,11754.09634231119
BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2026-12-01,2026,12,9728.887729167403,8707.683585273295,10781.148846549682
BILBAO - Erandiogoikoa - UPV/EHU,2026-01-01,2026,1,20310.934671276496,14524.13089195841,26065.816461152823
BILBAO - Erandiogoikoa - UPV/EHU,2026-02-01,2026,2,43487.477749208054,37649.65542977096,49964.60522040218
BILBAO - Erandiogoikoa - UPV/EHU,2026-03-01,2026,3,40103.79918801462,34117.8781651926,46044.44311340321
BILBAO - Erandiogoikoa - UPV/EHU,2026-04-01,2026,4,23047.79039362082,17369.784727122722,28769.5970401769
BILBAO - Erandiogoikoa - UPV/EHU,2026-05-01,2026,5,26638.93055605405,20612.07688397243,32478.213324227967
BILBAO - Erandiogoikoa - UPV/EHU,2026-06-01,2026,6,14404.760594544925,8809.801277590259,20554.488026256236
BILBAO - Erandiogoikoa - UPV/EHU,2026-07-01,2026,7,8266.295250858999,2406.365946929229,13857.816848245355
BILBAO - Erandiogoikoa - UPV/EHU,2026-08-01,2026,8,953.5689879892115,0.0,6831.3808919993535
BILBAO - Erandiogoikoa - UPV/EHU,2026-09-01,2026,9,38010.81629938081,32351.311381090516,43668.50500131192
BILBAO - Erandiogoikoa - UPV/EHU,2026-10-01,2026,10,47456.68228224873,41706.79063983945,53003.20792603087
BILBAO - Erandiogoikoa - UPV/EHU,2026-11-01,2026,11,47067.55447421081,41249.973844609485,52782.707262549346
BILBAO - Erandiogoikoa - UPV/EHU,2026-12-01,2026,12,24598.333887878794,18538.241301953934,30390.322709985856
BILBAO - GALDAKAO (Autopista),2026-01-01,2026,1,31767.35182799583,26854.953292506434,36854.300319097485
BILBAO - GALDAKAO (Autopista),2026-02-01,2026,2,38658.07440076212,33726.88912040699,43510.45458063499
BILBAO - GALDAKAO (Autopista),2026-03-01,2026,3,44324.5926514403,39525.417629981195,49439.76770732363
BILBAO - GALDAKAO (Autopista),2026-04-01,2026,4,32636.78994567496,27676.07293300755,37647.60074119443
BILBAO - GALDAKAO (Autopista),2026-05-01,2026,5,38135.01018869744,32905.252661399536,43113.7839300678
BILBAO - GALDAKAO (Autopista),2026-06-01,2026,6,35972.00479422331,31115.92700179777,41040.59264398603
BILBAO - GALDAKAO (Autopista),2026-07-01,2026,7,28634.19227909858,23177.855162145766,33392.267054315904
BILBAO - GALDAKAO (Autopista),2026-08-01,2026,8,138.95952074327352,0.0,4824.021856536422
BILBAO - GALDAKAO (Autopista),2026-09-01,2026,9,37886.04042730449,32660.492242274016,42458.399227733025
BILBAO - GALDAKAO (Autopista),2026-10-01,2026,10,43649.00715469974,38746.9035890083,48419.02050589602
BILBAO - GALDAKAO (Autopista),2026-11-01,2026,11,45428.4004702342,40301.28552081648,50192.34766053361
BILBAO - GALDAKAO (Autopista),2026-12-01,2026,12,38675.72523082107,33954.773731401154,43868.958595979675
BILBAO - GALDAKAO - LARRABETZU,2026-01-01,2026,1,39126.139498023156,32694.569429666335,46356.04028073272
BILBAO - GALDAKAO - LARRABETZU,2026-02-01,2026,2,42686.64497295377,35262.15422040793,49856.809531604405
BILBAO - GALDAKAO - LARRABETZU,2026-03-01,2026,3,46938.59105495129,40074.697891000484,53724.2375695215
BILBAO - GALDAKAO - LARRABETZU,2026-04-01,2026,4,37571.33504002006,30638.342827213783,44384.860184836
BILBAO - GALDAKAO - LARRABETZU,2026-05-01,2026,5,43888.966435967086,37090.14284975808,50947.02323472103
BILBAO - GALDAKAO - LARRABETZU,2026-06-01,2026,6,45863.209258328694,38938.01517359007,52939.53014268081
BILBAO - GALDAKAO - LARRABETZU,2026-07-01,2026,7,33020.49332783871,26357.24988882922,40356.414473920435
BILBAO - GALDAKAO - LARRABETZU,2026-08-01,2026,8,33108.6828728766,26312.87657889472,40171.338546782936
BILBAO - GALDAKAO - LARRABETZU,2026-09-01,2026,9,45745.41324803078,38381.52064761197,53113.80977446136
BILBAO - GALDAKAO - LARRABETZU,2026-10-01,2026,10,50901.41325517304,44018.818534220554,57495.52190031333
BILBAO - GALDAKAO - LARRABETZU,2026-11-01,2026,11,50388.72775332285,43963.150702235864,56929.014967998955
BILBAO - GALDAKAO - LARRABETZU,2026-12-01,2026,12,48687.59002012651,41914.54638636186,55538.25887100313
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-01-01,2026,1,64875.49961892862,53926.198406462674,75316.32591777056
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-02-01,2026,2,81806.55837541555,70451.20285092796,92701.3715081589
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-03-01,2026,3,80715.9032083283,69101.42302140844,91781.2635056544
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-04-01,2026,4,75171.62518273894,63794.65040592993,86352.11630492941
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-05-01,2026,5,88893.51912350551,77484.18239719643,99534.88827270809
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-06-01,2026,6,91653.88568426752,80204.9951862306,103271.25557529698
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-07-01,2026,7,82312.01283854319,71371.62019598996,93665.90373513904
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-08-01,2026,8,74055.221495631,63444.813856409826,86281.63635973018
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-09-01,2026,9,90931.51111772415,80757.28366450196,102894.41313582538
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-10-01,2026,10,92240.09598909708,80871.49385541119,103187.5189195412
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-11-01,2026,11,90956.1682471928,79950.81799827234,102024.01932480087
BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),2026-12-01,2026,12,90159.69979937568,78433.02294899561,100495.89997254842
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-01-01,2026,1,12265.418549018988,10006.134369076308,14471.88543243338
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-02-01,2026,2,14027.592880011976,11736.977228270938,16144.633817569435
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-03-01,2026,3,16685.080470839886,14381.805085778067,18937.452171979483
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-04-01,2026,4,16543.79554695016,14206.382642113946,18710.95907398025
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-05-01,2026,5,18168.705113388984,15817.217672112678,20300.965764824487
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-06-01,2026,6,18664.11760455287,16469.885479869212,20739.591182794793
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-07-01,2026,7,19874.820491725026,17657.160486320165,22092.55529156689
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-08-01,2026,8,19553.055600542968,17433.5581600305,21602.643114654195
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-09-01,2026,9,21424.677739348874,19300.043642345805,23769.577156414714
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-10-01,2026,10,20893.835377254563,18586.553556149687,23007.939437882207
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-11-01,2026,11,19118.893136705334,17004.44278429457,21288.2118648067
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,2026-12-01,2026,12,17395.49223226969,15383.477707603146,19757.93277711667
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-01-01,2026,1,15365.040112921803,12651.941272107833,18221.13171315503
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-02-01,2026,2,17136.71553691407,14032.778557273305,19988.238740329554
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-03-01,2026,3,19961.238062591103,17029.80468253024,22808.38860891454
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-04-01,2026,4,20432.64877583519,17761.664093230596,23463.66539277918
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-05-01,2026,5,21522.17513072162,18565.871699998756,24454.691067732387
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-06-01,2026,6,22700.30202939728,19928.269894353303,25740.876683452192
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-07-01,2026,7,27527.636072218476,24552.83330101774,30428.234427686435
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-08-01,2026,8,26818.560361080778,23902.14715595551,29751.051739260696
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-09-01,2026,9,29822.997659642435,27048.60846660094,32635.888735793655
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-10-01,2026,10,25311.797559220184,22313.505810254865,28337.381373262608
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-11-01,2026,11,22253.998462437325,19231.84567310713,25061.824626485366
BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,2026-12-01,2026,12,20368.41031797303,17512.07978748985,23359.365751207886
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-01-01,2026,1,62900.90047971774,52649.46458155694,73313.99693955788
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-02-01,2026,2,68853.51727596317,58552.98438276201,78830.05224313228
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-03-01,2026,3,76658.68809999674,67170.56288452217,87050.30512520665
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-04-01,2026,4,59146.38422187234,49294.50477004096,69842.37018612812
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-05-01,2026,5,72708.645927464,62169.52172553395,83825.16593218005
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-06-01,2026,6,74019.7854763662,63924.99591404879,84874.43046556377
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-07-01,2026,7,61903.18347956635,51639.729378147786,72362.89399901824
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-08-01,2026,8,55906.9610959197,46265.085656393516,66927.77712872445
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-09-01,2026,9,77061.05249027065,66891.23233888981,87625.79435946788
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-10-01,2026,10,84057.79673659467,73935.03210463586,93578.96741607807
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-11-01,2026,11,82480.4676294663,72609.33155684033,93287.73675078865
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,2026-12-01,2026,12,74756.03674760483,63412.34303073215,84709.05611464422
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-01-01,2026,1,57863.576950913935,48610.94061795568,68330.02425746617
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-02-01,2026,2,62823.743833579356,53379.4166673075,72020.94755550829
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-03-01,2026,3,70295.85131637938,60590.58289100616,79923.90448698268
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-04-01,2026,4,58222.83226064989,48562.971546797526,67156.10831788549
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-05-01,2026,5,67898.12038681112,57959.791921534255,77100.35874279148
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-06-01,2026,6,68744.62526060014,59174.99486192376,79242.4263408576
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-07-01,2026,7,61678.77659971956,51592.09617063627,71478.99088060186
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-08-01,2026,8,55996.8728799616,46229.9855310273,65926.97098005025
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-09-01,2026,9,71760.83094738101,61564.61263419717,80875.48133127847
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-10-01,2026,10,78713.37087355029,68836.327541234,88191.84881482471
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-11-01,2026,11,75206.0456604703,65795.20295529794,84923.0528655359
BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,2026-12-01,2026,12,70517.3653122212,60829.508330707926,80297.27806383058
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-01-01,2026,1,43182.69672704201,36084.23899149808,49605.80247507919
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-02-01,2026,2,43946.028757172084,37037.456053755806,50803.966670692025
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-03-01,2026,3,52278.82352947186,45825.06968348459,58952.48479254986
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-04-01,2026,4,44556.964411880785,37844.02063118581,51000.914333938235
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-05-01,2026,5,50790.08403118146,44147.77260675212,57683.888773393934
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-06-01,2026,6,52505.811127740235,45675.258783025616,59275.1366656377
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-07-01,2026,7,47585.69149241675,40741.80962180126,54144.155291212934
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-08-01,2026,8,55000.435986074874,48474.06496066872,62008.42102655405
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-09-01,2026,9,55546.29149852955,48871.50858200154,62633.50770208382
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-10-01,2026,10,58386.75052283621,51274.419580751055,65204.61589779104
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-11-01,2026,11,56836.84805193086,50230.14022379209,63565.9859250699
BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,2026-12-01,2026,12,54982.04953374004,48161.12112495611,61293.967913482644
BILBAO - Hospital Santa Marina Ospitalea,2026-01-01,2026,1,0.0,0.0,5.726712642531173
BILBAO - Hospital Santa Marina Ospitalea,2026-02-01,2026,2,0.0,0.0,19.288137333307137
BILBAO - Hospital Santa Marina Ospitalea,2026-03-01,2026,3,2.2661628972732386e-05,0.0,5.5108608314288565
BILBAO - Hospital Santa Marina Ospitalea,2026-04-01,2026,4,0.0,0.0,14.025212161718654
BILBAO - Hospital Santa Marina Ospitalea,2026-05-01,2026,5,0.0,0.0,19.038957990884413
BILBAO - Hospital Santa Marina Ospitalea,2026-06-01,2026,6,0.0,0.0,8.507918403503918
BILBAO - Hospital Santa Marina Ospitalea,2026-07-01,2026,7,0.0,0.0,49.61270827942674
BILBAO - Hospital Santa Marina Ospitalea,2026-08-01,2026,8,0.0,0.0,43.81349613320806
BILBAO - Hospital Santa Marina Ospitalea,2026-09-01,2026,9,1.598723738974474e-05,0.0,21.64215577277765
BILBAO - Hospital Santa Marina Ospitalea,2026-10-01,2026,10,0.000309027296597894,0.0,475.78449593823444
BILBAO - Hospital Santa Marina Ospitalea,2026-11-01,2026,11,0.0,0.0,2353.165452262188
BILBAO - Hospital Santa Marina Ospitalea,2026-12-01,2026,12,0.001390207859233056,0.0,2761.58144641387
BILBAO - LEKEITIO (Autopista),2026-01-01,2026,1,32992.71262086734,26689.800376036972,39409.57856907084
BILBAO - LEKEITIO (Autopista),2026-02-01,2026,2,36635.61739841671,30261.35087346243,42364.42047994601
BILBAO - LEKEITIO (Autopista),2026-03-01,2026,3,42602.86822753653,36667.899250502145,48553.279318881025
BILBAO - LEKEITIO (Autopista),2026-04-01,2026,4,41482.529587933546,35006.88379326614,47993.60150296774
BILBAO - LEKEITIO (Autopista),2026-05-01,2026,5,45717.48749043676,39142.150821850446,51654.135542623786
BILBAO - LEKEITIO (Autopista),2026-06-01,2026,6,51836.90042456911,45332.093687799235,58013.14087735576
BILBAO - LEKEITIO (Autopista),2026-07-01,2026,7,60854.87377964722,55138.17398303452,66496.63263877477
BILBAO - LEKEITIO (Autopista),2026-08-01,2026,8,61876.26122428948,56197.25405939214,68103.19448867012
BILBAO - LEKEITIO (Autopista),2026-09-01,2026,9,61946.450528224326,55782.25305736192,67676.53093676904
BILBAO - LEKEITIO (Autopista),2026-10-01,2026,10,54679.54971358595,48833.86758414164,60949.24661792194
BILBAO - LEKEITIO (Autopista),2026-11-01,2026,11,49005.30524761732,43174.798284815944,55440.51163456985
BILBAO - LEKEITIO (Autopista),2026-12-01,2026,12,46025.199069846974,40203.93785543706,52359.346927171166
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-01-01,2026,1,26569.621934414157,22024.985792597698,31352.36260723688
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-02-01,2026,2,27768.729442726737,23322.774991048813,32099.328845865275
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-03-01,2026,3,31963.67239858577,27586.451338274695,36770.086046056844
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-04-01,2026,4,26051.891595104724,21706.715753132365,30883.724202541525
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-05-01,2026,5,30761.35183136351,26655.606923974043,35384.800289502986
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-06-01,2026,6,31434.69444797602,27189.289207588543,35727.19142669331
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-07-01,2026,7,30112.81719959438,25895.79953229495,34397.475687865546
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-08-01,2026,8,27872.496054973166,23352.315985653677,32479.64107670744
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-09-01,2026,9,32843.943032412346,28298.828741321897,37359.388084655584
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-10-01,2026,10,34725.46076562518,30489.601572856332,39531.41468726536
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-11-01,2026,11,34167.51191815866,29714.73754192782,38872.33577246774
BILBAO - LEMOA - OTXANDIO - UBIDE,2026-12-01,2026,12,31902.405417425176,27251.066489652545,36503.77696624474
BILBAO - LEMOA - ZEANURI (Autopista),2026-01-01,2026,1,20614.487035818594,17262.735458100906,23819.144868219286
BILBAO - LEMOA - ZEANURI (Autopista),2026-02-01,2026,2,23158.296979586143,19811.66094166491,26359.382572047343
BILBAO - LEMOA - ZEANURI (Autopista),2026-03-01,2026,3,26943.90471451169,23754.288895336722,30186.024148762703
BILBAO - LEMOA - ZEANURI (Autopista),2026-04-01,2026,4,20456.158308688184,17094.252636637524,23613.240404626875
BILBAO - LEMOA - ZEANURI (Autopista),2026-05-01,2026,5,26241.440351391182,22753.894111873986,29476.063165839427
BILBAO - LEMOA - ZEANURI (Autopista),2026-06-01,2026,6,26139.148651457475,23017.72235242957,29694.530550972362
BILBAO - LEMOA - ZEANURI (Autopista),2026-07-01,2026,7,21095.181719275413,17745.73604432012,24371.71661486583
BILBAO - LEMOA - ZEANURI (Autopista),2026-08-01,2026,8,675.6898293499414,0.0,4139.293416582351
BILBAO - LEMOA - ZEANURI (Autopista),2026-09-01,2026,9,27544.404501708028,24409.42410517298,30667.744384977323
BILBAO - LEMOA - ZEANURI (Autopista),2026-10-01,2026,10,29624.703022543817,26439.713099577995,32913.140780424634
BILBAO - LEMOA - ZEANURI (Autopista),2026-11-01,2026,11,28886.17967596118,25725.234858626714,32100.881148638964
BILBAO - LEMOA - ZEANURI (Autopista),2026-12-01,2026,12,24505.775078189734,21057.41874625057,27861.166330754928
BILBAO - MUNGIA (Por autopista/tik),2026-01-01,2026,1,29912.832705942947,23639.30937492903,36249.52960479348
BILBAO - MUNGIA (Por autopista/tik),2026-02-01,2026,2,34220.311399526705,28017.545873351544,40322.800480586295
BILBAO - MUNGIA (Por autopista/tik),2026-03-01,2026,3,27000.70929869857,20642.42856055791,33539.65295961907
BILBAO - MUNGIA (Por autopista/tik),2026-04-01,2026,4,21169.726967967446,15169.675340661039,27204.557652088155
BILBAO - MUNGIA (Por autopista/tik),2026-05-01,2026,5,30574.96313769837,24692.260405278936,36547.22554037806
BILBAO - MUNGIA (Por autopista/tik),2026-06-01,2026,6,12160.449344599752,6075.755721393634,17807.57954977191
BILBAO - MUNGIA (Por autopista/tik),2026-07-01,2026,7,6717.262975706023,636.7321613704914,12873.790253499283
BILBAO - MUNGIA (Por autopista/tik),2026-08-01,2026,8,6283.000905532169,151.9487117968993,12162.969855741747
BILBAO - MUNGIA (Por autopista/tik),2026-09-01,2026,9,34220.65331306063,27928.87078693123,40056.01026685238
BILBAO - MUNGIA (Por autopista/tik),2026-10-01,2026,10,38802.30725934506,32585.401687125697,44776.29467201618
BILBAO - MUNGIA (Por autopista/tik),2026-11-01,2026,11,36966.6107977403,30878.700526308166,42425.02988146659
BILBAO - MUNGIA (Por autopista/tik),2026-12-01,2026,12,34186.210474152685,28292.74326898846,40555.45007270806
